":START_ID",":END_ID",":TYPE"
"laptop_asus_tuf_gaming_f17","gpu_type_20xx","HAS_A_GPU"
"laptop_hp_pavilion_gaming_17","gpu_type_20xx","HAS_A_GPU"
"laptop_acer_nitro_5_an517","gpu_type_20xx","HAS_A_GPU"
"laptop_lenovo_legion_5i_gen_8","gpu_type_20xx","HAS_A_GPU"
"laptop_clevo_p775tm1_g","gpu_type_20xx","HAS_A_GPU"
"laptop_sager_np9752","gpu_type_20xx","HAS_A_GPU"
"laptop_eurocom_tornado_f7w","gpu_type_20xx","HAS_A_GPU"
"laptop_mythlogic_pollux_1613","gpu_type_20xx","HAS_A_GPU"
"laptop_obsidian_pc_shadow","gpu_type_20xx","HAS_A_GPU"
"laptop_refurbished_thinkpad_t480","gpu_type_20xx","HAS_A_GPU"
"laptop_open_box_xps_13","gpu_type_20xx","HAS_A_GPU"
"laptop_certified_pre_owned_macbook_air","gpu_type_20xx","HAS_A_GPU"
"laptop_factory_outlet_elitebook","gpu_type_20xx","HAS_A_GPU"
"laptop_scratch_and_dent_zenbook","gpu_type_20xx","HAS_A_GPU"
"laptop_framework_laptop_13","gpu_type_20xx","HAS_A_GPU"
"laptop_pine64_rockpro64_laptop","gpu_type_20xx","HAS_A_GPU"
"laptop_librem_14","gpu_type_20xx","HAS_A_GPU"
"laptop_starlite_mk_v","gpu_type_20xx","HAS_A_GPU"
"laptop_novena_laptop","gpu_type_20xx","HAS_A_GPU"
"laptop_alienware_x14_r2","gpu_type_20xx","HAS_A_GPU"
"laptop_rog_flow_z13","gpu_type_20xx","HAS_A_GPU"
"laptop_msi_stealth_17_studio","gpu_type_20xx","HAS_A_GPU"
"laptop_razer_blade_15_studio","gpu_type_20xx","HAS_A_GPU"
"laptop_origin_pc_eon15_x","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkpad_x1_extreme_gen_6","gpu_type_20xx","HAS_A_GPU"
"laptop_elitebook_1050_g1","gpu_type_20xx","HAS_A_GPU"
"laptop_latitude_9440_2_in_1","gpu_type_20xx","HAS_A_GPU"
"laptop_surface_laptop_studio","gpu_type_20xx","HAS_A_GPU"
"laptop_macbook_pro_14_m3_pro","gpu_type_20xx","HAS_A_GPU"
"laptop_zenbook_pro_15_oled_um535","gpu_type_20xx","HAS_A_GPU"
"laptop_msi_creatorpro_x17","gpu_type_20xx","HAS_A_GPU"
"laptop_gigabyte_aero_15_oled","gpu_type_20xx","HAS_A_GPU"
"laptop_razer_book_13_creator","gpu_type_20xx","HAS_A_GPU"
"laptop_hp_zbook_studio_g8","gpu_type_20xx","HAS_A_GPU"
"laptop_xps_13_plus_developer","gpu_type_20xx","HAS_A_GPU"
"laptop_spectre_x360_16","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkpad_x1_carbon_gen_11","gpu_type_20xx","HAS_A_GPU"
"laptop_macbook_air_15_m3","gpu_type_20xx","HAS_A_GPU"
"laptop_zenbook_14_oled_ux3402","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_pro_5_16","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_16_7000_2_in_1","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_aero_13","gpu_type_20xx","HAS_A_GPU"
"laptop_swift_5_sf514","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_pro_15_k6502","gpu_type_20xx","HAS_A_GPU"
"laptop_legion_pro_7i_gen_8","gpu_type_20xx","HAS_A_GPU"
"laptop_omen_17_cb2000","gpu_type_20xx","HAS_A_GPU"
"laptop_predator_helios_16","gpu_type_20xx","HAS_A_GPU"
"laptop_rog_strix_scar_16","gpu_type_20xx","HAS_A_GPU"
"laptop_alienware_m15_r8","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkbook_15_g4","gpu_type_20xx","HAS_A_GPU"
"laptop_probook_450_g10","gpu_type_20xx","HAS_A_GPU"
"laptop_vostro_3520","gpu_type_20xx","HAS_A_GPU"
"laptop_aspire_5_a515_58","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_15_x1504","gpu_type_20xx","HAS_A_GPU"
"laptop_yoga_9i_2_in_1_gen_8","gpu_type_20xx","HAS_A_GPU"
"laptop_spectre_x360_14","gpu_type_20xx","HAS_A_GPU"
"laptop_xps_13_2_in_1_9315","gpu_type_20xx","HAS_A_GPU"
"laptop_zenbook_flip_14_ux3404","gpu_type_20xx","HAS_A_GPU"
"laptop_surface_pro_9","gpu_type_20xx","HAS_A_GPU"
"laptop_precision_5680","gpu_type_20xx","HAS_A_GPU"
"laptop_zbook_fury_16_g10","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkpad_p1_gen_6","gpu_type_20xx","HAS_A_GPU"
"laptop_studiobook_pro_16_w7600","gpu_type_20xx","HAS_A_GPU"
"laptop_ws66_11umt","gpu_type_20xx","HAS_A_GPU"
"laptop_surface_laptop_5_13","gpu_type_20xx","HAS_A_GPU"
"laptop_galaxy_book3_pro_360","gpu_type_20xx","HAS_A_GPU"
"laptop_matebook_14s","gpu_type_20xx","HAS_A_GPU"
"laptop_redmibook_pro_14","gpu_type_20xx","HAS_A_GPU"
"laptop_honor_magicbook_14","gpu_type_20xx","HAS_A_GPU"
"laptop_conceptd_7_ezel","gpu_type_20xx","HAS_A_GPU"
"laptop_studiobook_16_h7604","gpu_type_20xx","HAS_A_GPU"
"laptop_creator_17_a10se","gpu_type_20xx","HAS_A_GPU"
"laptop_macbook_pro_16_m3_max","gpu_type_20xx","HAS_A_GPU"
"laptop_zbook_create_g9","gpu_type_20xx","HAS_A_GPU"
"laptop_katana_17_b13v","gpu_type_20xx","HAS_A_GPU"
"laptop_tuf_gaming_a15","gpu_type_20xx","HAS_A_GPU"
"laptop_victus_15_fb0000","gpu_type_20xx","HAS_A_GPU"
"laptop_nitro_5_an515_58","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_gaming_3_15","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkpad_x13_yoga_gen_4","gpu_type_20xx","HAS_A_GPU"
"laptop_elitebook_x360_1040_g10","gpu_type_20xx","HAS_A_GPU"
"laptop_latitude_7330_2_in_1","gpu_type_20xx","HAS_A_GPU"
"laptop_surface_pro_9_for_business","gpu_type_20xx","HAS_A_GPU"
"laptop_galaxy_book3_pro_360_15","gpu_type_20xx","HAS_A_GPU"
"laptop_aspire_3_a315_510p","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_15_eh3000","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_1_15","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_15_3000","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_go_15","gpu_type_20xx","HAS_A_GPU"
"laptop_framework_laptop_diy","gpu_type_20xx","HAS_A_GPU"
"laptop_system76_lemur_pro","gpu_type_20xx","HAS_A_GPU"
"laptop_librem_14_v2","gpu_type_20xx","HAS_A_GPU"
"laptop_starlite_mk_iv","gpu_type_20xx","HAS_A_GPU"
"laptop_pinebook_pro_arm","gpu_type_20xx","HAS_A_GPU"
"laptop_strix_scar_17_se","gpu_type_20xx","HAS_A_GPU"
"laptop_raider_ge78_hx","gpu_type_20xx","HAS_A_GPU"
"laptop_area_51m_r2","gpu_type_20xx","HAS_A_GPU"
"laptop_blade_pro_17","gpu_type_20xx","HAS_A_GPU"
"laptop_origin_eon17_x","gpu_type_20xx","HAS_A_GPU"
"laptop_creator_z17_a12u","gpu_type_20xx","HAS_A_GPU"
"laptop_proart_studiobook_pro_17","gpu_type_20xx","HAS_A_GPU"
"laptop_conceptd_9_pro","gpu_type_20xx","HAS_A_GPU"
"laptop_zbook_studio_g10","gpu_type_20xx","HAS_A_GPU"
"laptop_macbook_pro_16_studio","gpu_type_20xx","HAS_A_GPU"
"laptop_envy_x360_15","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_16_plus_7620","gpu_type_20xx","HAS_A_GPU"
"laptop_yoga_slim_7_pro_x","gpu_type_20xx","HAS_A_GPU"
"laptop_swift_x_sfx14_71g","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_pro_14x_n7401","gpu_type_20xx","HAS_A_GPU"
"laptop_toughbook_cf_33","gpu_type_20xx","HAS_A_GPU"
"laptop_latitude_5430_rugged","gpu_type_20xx","HAS_A_GPU"
"laptop_getac_s410_g5","gpu_type_20xx","HAS_A_GPU"
"laptop_durabook_r11","gpu_type_20xx","HAS_A_GPU"
"laptop_panasonic_fz_55","gpu_type_20xx","HAS_A_GPU"
"laptop_chromebook_spin_714","gpu_type_20xx","HAS_A_GPU"
"laptop_surface_laptop_go_3","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_duet_5","gpu_type_20xx","HAS_A_GPU"
"laptop_galaxy_book2_15","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_flip_14","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_1_student_edition","gpu_type_20xx","HAS_A_GPU"
"laptop_aspire_1_education","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_student_14","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_15_3000_student","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_e15","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_3_home","gpu_type_20xx","HAS_A_GPU"
"laptop_aspire_3_home_office","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_15_home","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_15_home","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_15_basic","gpu_type_20xx","HAS_A_GPU"
"laptop_chromebook_spin_513","gpu_type_20xx","HAS_A_GPU"
"laptop_chromebook_pro_c425","gpu_type_20xx","HAS_A_GPU"
"laptop_chromebook_x360_14c","gpu_type_20xx","HAS_A_GPU"
"laptop_chromebook_3100","gpu_type_20xx","HAS_A_GPU"
"laptop_chromebook_flip_c214","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkbook_14_basic","gpu_type_20xx","HAS_A_GPU"
"laptop_probook_440_g9","gpu_type_20xx","HAS_A_GPU"
"laptop_latitude_3420","gpu_type_20xx","HAS_A_GPU"
"laptop_expertbook_b1400","gpu_type_20xx","HAS_A_GPU"
"laptop_travelmate_b3","gpu_type_20xx","HAS_A_GPU"
"laptop_nitro_5_budget","gpu_type_20xx","HAS_A_GPU"
"laptop_tuf_gaming_f15_basic","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_gaming_15_basic","gpu_type_20xx","HAS_A_GPU"
"laptop_g15_gaming_basic","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_gaming_3_basic","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkpad_t480_refurb","gpu_type_20xx","HAS_A_GPU"
"laptop_elitebook_840_open_box","gpu_type_20xx","HAS_A_GPU"
"laptop_xps_13_certified_renewed","gpu_type_20xx","HAS_A_GPU"
"laptop_zenbook_14_open_box","gpu_type_20xx","HAS_A_GPU"
"laptop_macbook_air_m1_refurb","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_x360_14","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_flex_5","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_14_2_in_1","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_flip_14","gpu_type_20xx","HAS_A_GPU"
"laptop_spin_3_sp314","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_1_11","gpu_type_20xx","HAS_A_GPU"
"laptop_stream_11","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_11_3000","gpu_type_20xx","HAS_A_GPU"
"laptop_e210ma","gpu_type_20xx","HAS_A_GPU"
"laptop_swift_1_sf114","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkpad_e14_gen_2","gpu_type_20xx","HAS_A_GPU"
"laptop_elitebook_845_g7","gpu_type_20xx","HAS_A_GPU"
"laptop_latitude_5410","gpu_type_20xx","HAS_A_GPU"
"laptop_zenbook_14_um425","gpu_type_20xx","HAS_A_GPU"
"laptop_swift_3_sf314_42","gpu_type_20xx","HAS_A_GPU"
"laptop_aspire_5_creator","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_creator_5","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_creator_15","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_15_creator","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_pro_15","gpu_type_20xx","HAS_A_GPU"
"laptop_swift_1","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_s340","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_13","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_13_5000","gpu_type_20xx","HAS_A_GPU"
"laptop_zenbook_13","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_3_family","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_17","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_17_3000","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_17","gpu_type_20xx","HAS_A_GPU"
"laptop_aspire_5_17","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_3_senior","gpu_type_20xx","HAS_A_GPU"
"laptop_pavilion_senior_edition","gpu_type_20xx","HAS_A_GPU"
"laptop_inspiron_15_easy","gpu_type_20xx","HAS_A_GPU"
"laptop_vivobook_easy","gpu_type_20xx","HAS_A_GPU"
"laptop_aspire_3_simple","gpu_type_20xx","HAS_A_GPU"
"laptop_thinkbook_13s","gpu_type_20xx","HAS_A_GPU"
"laptop_probook_635","gpu_type_20xx","HAS_A_GPU"
"laptop_latitude_3320","gpu_type_20xx","HAS_A_GPU"
"laptop_expertbook_b9450","gpu_type_20xx","HAS_A_GPU"
"laptop_travelmate_p2","gpu_type_20xx","HAS_A_GPU"
"laptop_ideapad_duet_3i","gpu_type_20xx","HAS_A_GPU"
"laptop_surface_go_3","gpu_type_20xx","HAS_A_GPU"
"laptop_ipad_pro_with_keyboard","gpu_type_20xx","HAS_A_GPU"
"laptop_galaxy_book_go","gpu_type_20xx","HAS_A_GPU"
"laptop_pixelbook_go","gpu_type_20xx","HAS_A_GPU"
