":START_ID",":END_ID",":TYPE"
"laptop_ideapad_5_pro","cpu_type_i7","HAS_A_CPU"
"laptop_inspiron_16_plus","cpu_type_i7","HAS_A_CPU"
"laptop_rog_flow_x13","cpu_type_i7","HAS_A_CPU"
"laptop_gaming_laptop_pro","cpu_type_i9","HAS_A_CPU"
"laptop_business_elite","cpu_type_i9","HAS_A_CPU"
"laptop_creator_studio","cpu_type_i9","HAS_A_CPU"
"laptop_ultra_portable","cpu_type_i5","HAS_A_CPU"
"laptop_student_special","cpu_type_i5","HAS_A_CPU"
"laptop_rog_strix_scar_18","cpu_type_i9","HAS_A_CPU"
"laptop_alienware_area_51m_r3","cpu_type_i9","HAS_A_CPU"
"laptop_msi_titan_gt77","cpu_type_i9","HAS_A_CPU"
"laptop_razer_blade_18","cpu_type_i9","HAS_A_CPU"
"laptop_origin_pc_millennium","cpu_type_i9","HAS_A_CPU"
"laptop_hp_zbook_fury_g9","cpu_type_i9","HAS_A_CPU"
"laptop_dell_precision_7770","cpu_type_i9","HAS_A_CPU"
"laptop_lenovo_thinkpad_p17","cpu_type_i9","HAS_A_CPU"
"laptop_msi_ws75_workstation","cpu_type_i9","HAS_A_CPU"
"laptop_asus_proart_studiobook_h7","cpu_type_i9","HAS_A_CPU"
"laptop_razer_blade_14_ultimate","cpu_type_i9","HAS_A_CPU"
"laptop_asus_rog_zephyrus_g15","cpu_type_i9","HAS_A_CPU"
"laptop_msi_gs66_stealth_ultimate","cpu_type_i9","HAS_A_CPU"
"laptop_hp_omen_17_flagship","cpu_type_i9","HAS_A_CPU"
"laptop_dell_g17_gaming_elite","cpu_type_i9","HAS_A_CPU"
"laptop_lg_gram_16_pro","cpu_type_i7","HAS_A_CPU"
"laptop_samsung_galaxy_book3_ultra","cpu_type_i7","HAS_A_CPU"
"laptop_microsoft_surface_laptop_studio_2","cpu_type_i7","HAS_A_CPU"
"laptop_huawei_matebook_16s","cpu_type_i7","HAS_A_CPU"
"laptop_xiaomi_redmibook_pro_15","cpu_type_i7","HAS_A_CPU"
"laptop_apple_macbook_pro_16_m3_max","cpu_type_i9","HAS_A_CPU"
"laptop_gigabyte_aero_16_creator","cpu_type_i9","HAS_A_CPU"
"laptop_msi_creatorpro_z16p","cpu_type_i9","HAS_A_CPU"
"laptop_asus_proart_studiobook_16","cpu_type_i9","HAS_A_CPU"
"laptop_hp_zbook_create_g10","cpu_type_i9","HAS_A_CPU"
"laptop_acer_predator_triton_500_se","cpu_type_i7","HAS_A_CPU"
"laptop_asus_tuf_gaming_a17","cpu_type_i7","HAS_A_CPU"
"laptop_hp_victus_16","cpu_type_i7","HAS_A_CPU"
"laptop_lenovo_legion_7i","cpu_type_i7","HAS_A_CPU"
"laptop_dell_alienware_m16","cpu_type_i7","HAS_A_CPU"
"laptop_razer_blade_stealth_13_v2","cpu_type_i7","HAS_A_CPU"
"laptop_asus_zenbook_s13_oled","cpu_type_i7","HAS_A_CPU"
"laptop_hp_spectre_x360_14","cpu_type_i7","HAS_A_CPU"
"laptop_lenovo_thinkpad_x1_yoga_gen_8","cpu_type_i7","HAS_A_CPU"
"laptop_dell_xps_15_oled","cpu_type_i7","HAS_A_CPU"
"laptop_msi_katana_17","cpu_type_i7","HAS_A_CPU"
"laptop_asus_rog_strix_g17","cpu_type_i7","HAS_A_CPU"
"laptop_hp_omen_16_gaming","cpu_type_i7","HAS_A_CPU"
"laptop_acer_nitro_17","cpu_type_i7","HAS_A_CPU"
"laptop_lenovo_ideapad_gaming_3i","cpu_type_i7","HAS_A_CPU"
"laptop_hp_elitebook_860_g10","cpu_type_i7","HAS_A_CPU"
"laptop_dell_latitude_7440","cpu_type_i7","HAS_A_CPU"
"laptop_lenovo_thinkpad_t16_gen_2","cpu_type_i7","HAS_A_CPU"
"laptop_asus_expertbook_b7","cpu_type_i7","HAS_A_CPU"
"laptop_acer_travelmate_p6","cpu_type_i7","HAS_A_CPU"
"laptop_microsoft_surface_studio_laptop","cpu_type_i9","HAS_A_CPU"
"laptop_hp_spectre_fold","cpu_type_i9","HAS_A_CPU"
"laptop_lenovo_thinkpad_x1_fold_gen_2","cpu_type_i9","HAS_A_CPU"
"laptop_asus_zenbook_pro_16x_fold","cpu_type_i9","HAS_A_CPU"
"laptop_dell_concept_luna","cpu_type_i9","HAS_A_CPU"
"laptop_samsung_galaxy_book4_pro","cpu_type_i7","HAS_A_CPU"
"laptop_lg_gram_style_16","cpu_type_i7","HAS_A_CPU"
"laptop_huawei_matebook_x_pro_2024","cpu_type_i7","HAS_A_CPU"
"laptop_xiaomi_mi_book_air_13","cpu_type_i7","HAS_A_CPU"
"laptop_honor_magicbook_pro_16","cpu_type_i7","HAS_A_CPU"
"laptop_framework_laptop_16","cpu_type_i7","HAS_A_CPU"
"laptop_system76_oryx_pro","cpu_type_i7","HAS_A_CPU"
"laptop_purism_librem_15","cpu_type_i7","HAS_A_CPU"
"laptop_pine64_pinebook_pro_plus","cpu_type_i7","HAS_A_CPU"
"laptop_star_labs_starbook","cpu_type_i7","HAS_A_CPU"
"laptop_acer_aspire_5_pro","cpu_type_i5","HAS_A_CPU"
"laptop_hp_pavilion_plus_14","cpu_type_i5","HAS_A_CPU"
"laptop_lenovo_ideapad_slim_5i_pro","cpu_type_i5","HAS_A_CPU"
"laptop_dell_inspiron_15_plus","cpu_type_i5","HAS_A_CPU"
"laptop_asus_vivobook_pro_16","cpu_type_i5","HAS_A_CPU"
"laptop_panasonic_toughbook_55","cpu_type_i7","HAS_A_CPU"
"laptop_getac_s410","cpu_type_i7","HAS_A_CPU"
"laptop_durabook_s15","cpu_type_i7","HAS_A_CPU"
"laptop_dell_latitude_5430_rugged","cpu_type_i7","HAS_A_CPU"
"laptop_hp_elite_dragonfly_g4","cpu_type_i7","HAS_A_CPU"
"laptop_msi_bravo_17","cpu_type_i5","HAS_A_CPU"
"laptop_asus_tuf_gaming_f17","cpu_type_i5","HAS_A_CPU"
"laptop_hp_pavilion_gaming_17","cpu_type_i5","HAS_A_CPU"
"laptop_acer_nitro_5_an517","cpu_type_i5","HAS_A_CPU"
"laptop_lenovo_legion_5i_gen_8","cpu_type_i5","HAS_A_CPU"
"laptop_clevo_p775tm1_g","cpu_type_i9","HAS_A_CPU"
"laptop_sager_np9752","cpu_type_i9","HAS_A_CPU"
"laptop_eurocom_tornado_f7w","cpu_type_i9","HAS_A_CPU"
"laptop_mythlogic_pollux_1613","cpu_type_i9","HAS_A_CPU"
"laptop_obsidian_pc_shadow","cpu_type_i9","HAS_A_CPU"
"laptop_refurbished_thinkpad_t480","cpu_type_i5","HAS_A_CPU"
"laptop_open_box_xps_13","cpu_type_i5","HAS_A_CPU"
"laptop_certified_pre_owned_macbook_air","cpu_type_i5","HAS_A_CPU"
"laptop_factory_outlet_elitebook","cpu_type_i5","HAS_A_CPU"
"laptop_scratch_and_dent_zenbook","cpu_type_i5","HAS_A_CPU"
"laptop_framework_laptop_13","cpu_type_i7","HAS_A_CPU"
"laptop_pine64_rockpro64_laptop","cpu_type_i7","HAS_A_CPU"
"laptop_librem_14","cpu_type_i7","HAS_A_CPU"
"laptop_starlite_mk_v","cpu_type_i7","HAS_A_CPU"
"laptop_novena_laptop","cpu_type_i7","HAS_A_CPU"
"laptop_alienware_x14_r2","cpu_type_i9","HAS_A_CPU"
"laptop_rog_flow_z13","cpu_type_i9","HAS_A_CPU"
"laptop_msi_stealth_17_studio","cpu_type_i9","HAS_A_CPU"
"laptop_razer_blade_15_studio","cpu_type_i9","HAS_A_CPU"
"laptop_origin_pc_eon15_x","cpu_type_i9","HAS_A_CPU"
"laptop_thinkpad_x1_extreme_gen_6","cpu_type_i9","HAS_A_CPU"
"laptop_elitebook_1050_g1","cpu_type_i9","HAS_A_CPU"
"laptop_latitude_9440_2_in_1","cpu_type_i9","HAS_A_CPU"
"laptop_surface_laptop_studio","cpu_type_i9","HAS_A_CPU"
"laptop_macbook_pro_14_m3_pro","cpu_type_i9","HAS_A_CPU"
"laptop_zenbook_pro_15_oled_um535","cpu_type_i9","HAS_A_CPU"
"laptop_msi_creatorpro_x17","cpu_type_i9","HAS_A_CPU"
"laptop_gigabyte_aero_15_oled","cpu_type_i9","HAS_A_CPU"
"laptop_razer_book_13_creator","cpu_type_i9","HAS_A_CPU"
"laptop_hp_zbook_studio_g8","cpu_type_i9","HAS_A_CPU"
"laptop_xps_13_plus_developer","cpu_type_i7","HAS_A_CPU"
"laptop_spectre_x360_16","cpu_type_i7","HAS_A_CPU"
"laptop_thinkpad_x1_carbon_gen_11","cpu_type_i7","HAS_A_CPU"
"laptop_macbook_air_15_m3","cpu_type_i7","HAS_A_CPU"
"laptop_zenbook_14_oled_ux3402","cpu_type_i7","HAS_A_CPU"
"laptop_ideapad_pro_5_16","cpu_type_i7","HAS_A_CPU"
"laptop_inspiron_16_7000_2_in_1","cpu_type_i7","HAS_A_CPU"
"laptop_pavilion_aero_13","cpu_type_i7","HAS_A_CPU"
"laptop_swift_5_sf514","cpu_type_i7","HAS_A_CPU"
"laptop_vivobook_pro_15_k6502","cpu_type_i7","HAS_A_CPU"
"laptop_legion_pro_7i_gen_8","cpu_type_i9","HAS_A_CPU"
"laptop_omen_17_cb2000","cpu_type_i9","HAS_A_CPU"
"laptop_predator_helios_16","cpu_type_i9","HAS_A_CPU"
"laptop_rog_strix_scar_16","cpu_type_i9","HAS_A_CPU"
"laptop_alienware_m15_r8","cpu_type_i9","HAS_A_CPU"
"laptop_thinkbook_15_g4","cpu_type_i5","HAS_A_CPU"
"laptop_probook_450_g10","cpu_type_i5","HAS_A_CPU"
"laptop_vostro_3520","cpu_type_i5","HAS_A_CPU"
"laptop_aspire_5_a515_58","cpu_type_i5","HAS_A_CPU"
"laptop_vivobook_15_x1504","cpu_type_i5","HAS_A_CPU"
"laptop_yoga_9i_2_in_1_gen_8","cpu_type_i7","HAS_A_CPU"
"laptop_spectre_x360_14","cpu_type_i7","HAS_A_CPU"
"laptop_xps_13_2_in_1_9315","cpu_type_i7","HAS_A_CPU"
"laptop_zenbook_flip_14_ux3404","cpu_type_i7","HAS_A_CPU"
"laptop_surface_pro_9","cpu_type_i7","HAS_A_CPU"
"laptop_precision_5680","cpu_type_i9","HAS_A_CPU"
"laptop_zbook_fury_16_g10","cpu_type_i9","HAS_A_CPU"
"laptop_thinkpad_p1_gen_6","cpu_type_i9","HAS_A_CPU"
"laptop_studiobook_pro_16_w7600","cpu_type_i9","HAS_A_CPU"
"laptop_ws66_11umt","cpu_type_i9","HAS_A_CPU"
"laptop_surface_laptop_5_13","cpu_type_i7","HAS_A_CPU"
"laptop_galaxy_book3_pro_360","cpu_type_i7","HAS_A_CPU"
"laptop_matebook_14s","cpu_type_i7","HAS_A_CPU"
"laptop_redmibook_pro_14","cpu_type_i7","HAS_A_CPU"
"laptop_honor_magicbook_14","cpu_type_i7","HAS_A_CPU"
"laptop_conceptd_7_ezel","cpu_type_i9","HAS_A_CPU"
"laptop_studiobook_16_h7604","cpu_type_i9","HAS_A_CPU"
"laptop_creator_17_a10se","cpu_type_i9","HAS_A_CPU"
"laptop_macbook_pro_16_m3_max","cpu_type_i9","HAS_A_CPU"
"laptop_zbook_create_g9","cpu_type_i9","HAS_A_CPU"
"laptop_katana_17_b13v","cpu_type_i7","HAS_A_CPU"
"laptop_tuf_gaming_a15","cpu_type_i7","HAS_A_CPU"
"laptop_victus_15_fb0000","cpu_type_i7","HAS_A_CPU"
"laptop_nitro_5_an515_58","cpu_type_i7","HAS_A_CPU"
"laptop_ideapad_gaming_3_15","cpu_type_i7","HAS_A_CPU"
"laptop_thinkpad_x13_yoga_gen_4","cpu_type_i7","HAS_A_CPU"
"laptop_elitebook_x360_1040_g10","cpu_type_i7","HAS_A_CPU"
"laptop_latitude_7330_2_in_1","cpu_type_i7","HAS_A_CPU"
"laptop_surface_pro_9_for_business","cpu_type_i7","HAS_A_CPU"
"laptop_galaxy_book3_pro_360_15","cpu_type_i7","HAS_A_CPU"
"laptop_aspire_3_a315_510p","cpu_type_i3","HAS_A_CPU"
"laptop_pavilion_15_eh3000","cpu_type_i3","HAS_A_CPU"
"laptop_ideapad_1_15","cpu_type_i3","HAS_A_CPU"
"laptop_inspiron_15_3000","cpu_type_i3","HAS_A_CPU"
"laptop_vivobook_go_15","cpu_type_i3","HAS_A_CPU"
"laptop_framework_laptop_diy","cpu_type_i5","HAS_A_CPU"
"laptop_system76_lemur_pro","cpu_type_i5","HAS_A_CPU"
"laptop_librem_14_v2","cpu_type_i5","HAS_A_CPU"
"laptop_starlite_mk_iv","cpu_type_i5","HAS_A_CPU"
"laptop_pinebook_pro_arm","cpu_type_i5","HAS_A_CPU"
"laptop_strix_scar_17_se","cpu_type_i9","HAS_A_CPU"
"laptop_raider_ge78_hx","cpu_type_i9","HAS_A_CPU"
"laptop_area_51m_r2","cpu_type_i9","HAS_A_CPU"
"laptop_blade_pro_17","cpu_type_i9","HAS_A_CPU"
"laptop_origin_eon17_x","cpu_type_i9","HAS_A_CPU"
"laptop_creator_z17_a12u","cpu_type_i9","HAS_A_CPU"
"laptop_proart_studiobook_pro_17","cpu_type_i9","HAS_A_CPU"
"laptop_conceptd_9_pro","cpu_type_i9","HAS_A_CPU"
"laptop_zbook_studio_g10","cpu_type_i9","HAS_A_CPU"
"laptop_macbook_pro_16_studio","cpu_type_i9","HAS_A_CPU"
"laptop_envy_x360_15","cpu_type_i7","HAS_A_CPU"
"laptop_inspiron_16_plus_7620","cpu_type_i7","HAS_A_CPU"
"laptop_yoga_slim_7_pro_x","cpu_type_i7","HAS_A_CPU"
"laptop_swift_x_sfx14_71g","cpu_type_i7","HAS_A_CPU"
"laptop_vivobook_pro_14x_n7401","cpu_type_i7","HAS_A_CPU"
"laptop_toughbook_cf_33","cpu_type_i7","HAS_A_CPU"
"laptop_latitude_5430_rugged","cpu_type_i7","HAS_A_CPU"
"laptop_getac_s410_g5","cpu_type_i7","HAS_A_CPU"
"laptop_durabook_r11","cpu_type_i7","HAS_A_CPU"
"laptop_panasonic_fz_55","cpu_type_i7","HAS_A_CPU"
"laptop_chromebook_spin_714","cpu_type_i5","HAS_A_CPU"
"laptop_surface_laptop_go_3","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_duet_5","cpu_type_i5","HAS_A_CPU"
"laptop_galaxy_book2_15","cpu_type_i5","HAS_A_CPU"
"laptop_vivobook_flip_14","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_1_student_edition","cpu_type_i5","HAS_A_CPU"
"laptop_aspire_1_education","cpu_type_i5","HAS_A_CPU"
"laptop_pavilion_student_14","cpu_type_i5","HAS_A_CPU"
"laptop_inspiron_15_3000_student","cpu_type_i5","HAS_A_CPU"
"laptop_vivobook_e15","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_3_home","cpu_type_i3","HAS_A_CPU"
"laptop_aspire_3_home_office","cpu_type_i3","HAS_A_CPU"
"laptop_pavilion_15_home","cpu_type_i3","HAS_A_CPU"
"laptop_inspiron_15_home","cpu_type_i3","HAS_A_CPU"
"laptop_vivobook_15_basic","cpu_type_i3","HAS_A_CPU"
"laptop_chromebook_spin_513","cpu_type_i5","HAS_A_CPU"
"laptop_chromebook_pro_c425","cpu_type_i5","HAS_A_CPU"
"laptop_chromebook_x360_14c","cpu_type_i5","HAS_A_CPU"
"laptop_chromebook_3100","cpu_type_i5","HAS_A_CPU"
"laptop_chromebook_flip_c214","cpu_type_i5","HAS_A_CPU"
"laptop_thinkbook_14_basic","cpu_type_i5","HAS_A_CPU"
"laptop_probook_440_g9","cpu_type_i5","HAS_A_CPU"
"laptop_latitude_3420","cpu_type_i5","HAS_A_CPU"
"laptop_expertbook_b1400","cpu_type_i5","HAS_A_CPU"
"laptop_travelmate_b3","cpu_type_i5","HAS_A_CPU"
"laptop_nitro_5_budget","cpu_type_i5","HAS_A_CPU"
"laptop_tuf_gaming_f15_basic","cpu_type_i5","HAS_A_CPU"
"laptop_pavilion_gaming_15_basic","cpu_type_i5","HAS_A_CPU"
"laptop_g15_gaming_basic","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_gaming_3_basic","cpu_type_i5","HAS_A_CPU"
"laptop_thinkpad_t480_refurb","cpu_type_i7","HAS_A_CPU"
"laptop_elitebook_840_open_box","cpu_type_i7","HAS_A_CPU"
"laptop_xps_13_certified_renewed","cpu_type_i7","HAS_A_CPU"
"laptop_zenbook_14_open_box","cpu_type_i7","HAS_A_CPU"
"laptop_macbook_air_m1_refurb","cpu_type_i7","HAS_A_CPU"
"laptop_pavilion_x360_14","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_flex_5","cpu_type_i5","HAS_A_CPU"
"laptop_inspiron_14_2_in_1","cpu_type_i5","HAS_A_CPU"
"laptop_vivobook_flip_14","cpu_type_i5","HAS_A_CPU"
"laptop_spin_3_sp314","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_1_11","cpu_type_i3","HAS_A_CPU"
"laptop_stream_11","cpu_type_i3","HAS_A_CPU"
"laptop_inspiron_11_3000","cpu_type_i3","HAS_A_CPU"
"laptop_e210ma","cpu_type_i3","HAS_A_CPU"
"laptop_swift_1_sf114","cpu_type_i3","HAS_A_CPU"
"laptop_thinkpad_e14_gen_2","cpu_type_i5","HAS_A_CPU"
"laptop_elitebook_845_g7","cpu_type_i5","HAS_A_CPU"
"laptop_latitude_5410","cpu_type_i5","HAS_A_CPU"
"laptop_zenbook_14_um425","cpu_type_i5","HAS_A_CPU"
"laptop_swift_3_sf314_42","cpu_type_i5","HAS_A_CPU"
"laptop_aspire_5_creator","cpu_type_i7","HAS_A_CPU"
"laptop_ideapad_creator_5","cpu_type_i7","HAS_A_CPU"
"laptop_pavilion_creator_15","cpu_type_i7","HAS_A_CPU"
"laptop_inspiron_15_creator","cpu_type_i7","HAS_A_CPU"
"laptop_vivobook_pro_15","cpu_type_i7","HAS_A_CPU"
"laptop_swift_1","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_s340","cpu_type_i5","HAS_A_CPU"
"laptop_pavilion_13","cpu_type_i5","HAS_A_CPU"
"laptop_inspiron_13_5000","cpu_type_i5","HAS_A_CPU"
"laptop_zenbook_13","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_3_family","cpu_type_i5","HAS_A_CPU"
"laptop_pavilion_17","cpu_type_i5","HAS_A_CPU"
"laptop_inspiron_17_3000","cpu_type_i5","HAS_A_CPU"
"laptop_vivobook_17","cpu_type_i5","HAS_A_CPU"
"laptop_aspire_5_17","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_3_senior","cpu_type_i3","HAS_A_CPU"
"laptop_pavilion_senior_edition","cpu_type_i3","HAS_A_CPU"
"laptop_inspiron_15_easy","cpu_type_i3","HAS_A_CPU"
"laptop_vivobook_easy","cpu_type_i3","HAS_A_CPU"
"laptop_aspire_3_simple","cpu_type_i3","HAS_A_CPU"
"laptop_thinkbook_13s","cpu_type_i5","HAS_A_CPU"
"laptop_probook_635","cpu_type_i5","HAS_A_CPU"
"laptop_latitude_3320","cpu_type_i5","HAS_A_CPU"
"laptop_expertbook_b9450","cpu_type_i5","HAS_A_CPU"
"laptop_travelmate_p2","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_duet_3i","cpu_type_i3","HAS_A_CPU"
"laptop_surface_go_3","cpu_type_i3","HAS_A_CPU"
"laptop_ipad_pro_with_keyboard","cpu_type_i3","HAS_A_CPU"
"laptop_galaxy_book_go","cpu_type_i3","HAS_A_CPU"
"laptop_pixelbook_go","cpu_type_i3","HAS_A_CPU"
"laptop_toughbook_cf_20","cpu_type_i5","HAS_A_CPU"
"laptop_latitude_3190_education","cpu_type_i5","HAS_A_CPU"
"laptop_tuf_book_15","cpu_type_i5","HAS_A_CPU"
"laptop_probook_fortis_14","cpu_type_i5","HAS_A_CPU"
"laptop_chromebook_spin_511","cpu_type_i5","HAS_A_CPU"
"laptop_thinkbook_14_global","cpu_type_i5","HAS_A_CPU"
"laptop_pavilion_global_edition","cpu_type_i5","HAS_A_CPU"
"laptop_inspiron_international","cpu_type_i5","HAS_A_CPU"
"laptop_zenbook_global","cpu_type_i5","HAS_A_CPU"
"laptop_swift_global","cpu_type_i5","HAS_A_CPU"
"laptop_ideapad_essential","cpu_type_i3","HAS_A_CPU"
