":START_ID",":END_ID",":TYPE"
"laptop_dell_g15_gaming","brand_dell","HAS_V_BRAND"
"laptop_asus_tuf_dash_f15","brand_asus","HAS_V_BRAND"
"laptop_hp_zbook_studio_g9","brand_hp","HAS_V_BRAND"
"laptop_dell_precision_7670","brand_dell","HAS_V_BRAND"
"laptop_lenovo_thinkpad_p16","brand_lenovo","HAS_V_BRAND"
"laptop_msi_ws66_workstation","brand_msi","HAS_V_BRAND"
"laptop_asus_proart_studiobook_pro_x","brand_asus","HAS_V_BRAND"
"laptop_lg_gram_17","brand_lg","HAS_V_BRAND"
"laptop_samsung_galaxy_book2_pro","brand_samsung","HAS_V_BRAND"
"laptop_microsoft_surface_laptop_5","brand_microsoft","HAS_V_BRAND"
"laptop_huawei_matebook_x_pro","brand_huawei","HAS_V_BRAND"
"laptop_xiaomi_mi_laptop_pro","brand_xiaomi","HAS_V_BRAND"
"laptop_gigabyte_aero_17","brand_gigabyte","HAS_V_BRAND"
"laptop_origin_pc_evo17_s","brand_origin_pc","HAS_V_BRAND"
"laptop_maingear_element","brand_maingear","HAS_V_BRAND"
"laptop_digital_storm_equinox","brand_digital_storm","HAS_V_BRAND"
"laptop_falcon_northwest_fragbook","brand_falcon_northwest","HAS_V_BRAND"
"laptop_hp_spectre_x360_16","brand_hp","HAS_V_BRAND"
"laptop_dell_xps_13_2_in_1","brand_dell","HAS_V_BRAND"
"laptop_lenovo_yoga_7i_16","brand_lenovo","HAS_V_BRAND"
"laptop_asus_zenbook_pro_15_flip","brand_asus","HAS_V_BRAND"
"laptop_surface_book_3","brand_microsoft","HAS_V_BRAND"
"laptop_alienware_x17_r2","brand_alienware","HAS_V_BRAND"
"laptop_rog_zephyrus_g14","brand_asus","HAS_V_BRAND"
"laptop_msi_gs77_stealth","brand_msi","HAS_V_BRAND"
"laptop_razer_blade_pro_17","brand_razer","HAS_V_BRAND"
"laptop_origin_pc_neuron","brand_origin_pc","HAS_V_BRAND"
"laptop_thinkpad_l15_gen_3","brand_lenovo","HAS_V_BRAND"
"laptop_xps_13_developer","brand_dell","HAS_V_BRAND"
"laptop_elitebook_845_g8","brand_hp","HAS_V_BRAND"
"laptop_macbook_air_15_inch","brand_apple","HAS_V_BRAND"
"laptop_zenbook_15_oled","brand_asus","HAS_V_BRAND"
"laptop_aspire_7_a715","brand_acer","HAS_V_BRAND"
"laptop_pavilion_15","brand_hp","HAS_V_BRAND"
"laptop_ideapad_5_pro","brand_lenovo","HAS_V_BRAND"
"laptop_inspiron_16_plus","brand_dell","HAS_V_BRAND"
"laptop_rog_flow_x13","brand_asus","HAS_V_BRAND"
"laptop_gaming_laptop_pro","brand_msi","HAS_V_BRAND"
"laptop_business_elite","brand_hp","HAS_V_BRAND"
"laptop_creator_studio","brand_dell","HAS_V_BRAND"
"laptop_ultra_portable","brand_lenovo","HAS_V_BRAND"
"laptop_student_special","brand_acer","HAS_V_BRAND"
"laptop_rog_strix_scar_18","brand_asus","HAS_V_BRAND"
"laptop_alienware_area_51m_r3","brand_alienware","HAS_V_BRAND"
"laptop_msi_titan_gt77","brand_msi","HAS_V_BRAND"
"laptop_razer_blade_18","brand_razer","HAS_V_BRAND"
"laptop_origin_pc_millennium","brand_origin_pc","HAS_V_BRAND"
"laptop_hp_zbook_fury_g9","brand_hp","HAS_V_BRAND"
"laptop_dell_precision_7770","brand_dell","HAS_V_BRAND"
"laptop_lenovo_thinkpad_p17","brand_lenovo","HAS_V_BRAND"
"laptop_msi_ws75_workstation","brand_msi","HAS_V_BRAND"
"laptop_asus_proart_studiobook_h7","brand_asus","HAS_V_BRAND"
"laptop_razer_blade_14_ultimate","brand_razer","HAS_V_BRAND"
"laptop_asus_rog_zephyrus_g15","brand_asus","HAS_V_BRAND"
"laptop_msi_gs66_stealth_ultimate","brand_msi","HAS_V_BRAND"
"laptop_hp_omen_17_flagship","brand_hp","HAS_V_BRAND"
"laptop_dell_g17_gaming_elite","brand_dell","HAS_V_BRAND"
"laptop_lg_gram_16_pro","brand_lg","HAS_V_BRAND"
"laptop_samsung_galaxy_book3_ultra","brand_samsung","HAS_V_BRAND"
"laptop_microsoft_surface_laptop_studio_2","brand_microsoft","HAS_V_BRAND"
"laptop_huawei_matebook_16s","brand_huawei","HAS_V_BRAND"
"laptop_xiaomi_redmibook_pro_15","brand_xiaomi","HAS_V_BRAND"
"laptop_apple_macbook_pro_16_m3_max","brand_apple","HAS_V_BRAND"
"laptop_gigabyte_aero_16_creator","brand_gigabyte","HAS_V_BRAND"
"laptop_msi_creatorpro_z16p","brand_msi","HAS_V_BRAND"
"laptop_asus_proart_studiobook_16","brand_asus","HAS_V_BRAND"
"laptop_hp_zbook_create_g10","brand_hp","HAS_V_BRAND"
"laptop_acer_predator_triton_500_se","brand_acer","HAS_V_BRAND"
"laptop_asus_tuf_gaming_a17","brand_asus","HAS_V_BRAND"
"laptop_hp_victus_16","brand_hp","HAS_V_BRAND"
"laptop_lenovo_legion_7i","brand_lenovo","HAS_V_BRAND"
"laptop_dell_alienware_m16","brand_dell","HAS_V_BRAND"
"laptop_razer_blade_stealth_13_v2","brand_razer","HAS_V_BRAND"
"laptop_asus_zenbook_s13_oled","brand_asus","HAS_V_BRAND"
"laptop_hp_spectre_x360_14","brand_hp","HAS_V_BRAND"
"laptop_lenovo_thinkpad_x1_yoga_gen_8","brand_lenovo","HAS_V_BRAND"
"laptop_dell_xps_15_oled","brand_dell","HAS_V_BRAND"
"laptop_msi_katana_17","brand_msi","HAS_V_BRAND"
"laptop_asus_rog_strix_g17","brand_asus","HAS_V_BRAND"
"laptop_hp_omen_16_gaming","brand_hp","HAS_V_BRAND"
"laptop_acer_nitro_17","brand_acer","HAS_V_BRAND"
"laptop_lenovo_ideapad_gaming_3i","brand_lenovo","HAS_V_BRAND"
"laptop_hp_elitebook_860_g10","brand_hp","HAS_V_BRAND"
"laptop_dell_latitude_7440","brand_dell","HAS_V_BRAND"
"laptop_lenovo_thinkpad_t16_gen_2","brand_lenovo","HAS_V_BRAND"
"laptop_asus_expertbook_b7","brand_asus","HAS_V_BRAND"
"laptop_acer_travelmate_p6","brand_acer","HAS_V_BRAND"
"laptop_microsoft_surface_studio_laptop","brand_microsoft","HAS_V_BRAND"
"laptop_hp_spectre_fold","brand_hp","HAS_V_BRAND"
"laptop_lenovo_thinkpad_x1_fold_gen_2","brand_lenovo","HAS_V_BRAND"
"laptop_asus_zenbook_pro_16x_fold","brand_asus","HAS_V_BRAND"
"laptop_dell_concept_luna","brand_dell","HAS_V_BRAND"
"laptop_samsung_galaxy_book4_pro","brand_samsung","HAS_V_BRAND"
"laptop_lg_gram_style_16","brand_lg","HAS_V_BRAND"
"laptop_huawei_matebook_x_pro_2024","brand_huawei","HAS_V_BRAND"
"laptop_xiaomi_mi_book_air_13","brand_xiaomi","HAS_V_BRAND"
"laptop_honor_magicbook_pro_16","brand_honor","HAS_V_BRAND"
"laptop_framework_laptop_16","brand_framework","HAS_V_BRAND"
"laptop_system76_oryx_pro","brand_system76","HAS_V_BRAND"
"laptop_purism_librem_15","brand_purism","HAS_V_BRAND"
"laptop_pine64_pinebook_pro_plus","brand_pine64","HAS_V_BRAND"
"laptop_star_labs_starbook","brand_star_labs","HAS_V_BRAND"
"laptop_acer_aspire_5_pro","brand_acer","HAS_V_BRAND"
"laptop_hp_pavilion_plus_14","brand_hp","HAS_V_BRAND"
"laptop_lenovo_ideapad_slim_5i_pro","brand_lenovo","HAS_V_BRAND"
"laptop_dell_inspiron_15_plus","brand_dell","HAS_V_BRAND"
"laptop_asus_vivobook_pro_16","brand_asus","HAS_V_BRAND"
"laptop_panasonic_toughbook_55","brand_panasonic","HAS_V_BRAND"
"laptop_getac_s410","brand_getac","HAS_V_BRAND"
"laptop_durabook_s15","brand_durabook","HAS_V_BRAND"
"laptop_dell_latitude_5430_rugged","brand_dell","HAS_V_BRAND"
"laptop_hp_elite_dragonfly_g4","brand_hp","HAS_V_BRAND"
"laptop_msi_bravo_17","brand_msi","HAS_V_BRAND"
"laptop_asus_tuf_gaming_f17","brand_asus","HAS_V_BRAND"
"laptop_hp_pavilion_gaming_17","brand_hp","HAS_V_BRAND"
"laptop_acer_nitro_5_an517","brand_acer","HAS_V_BRAND"
"laptop_lenovo_legion_5i_gen_8","brand_lenovo","HAS_V_BRAND"
"laptop_clevo_p775tm1_g","brand_clevo","HAS_V_BRAND"
"laptop_sager_np9752","brand_sager","HAS_V_BRAND"
"laptop_eurocom_tornado_f7w","brand_eurocom","HAS_V_BRAND"
"laptop_mythlogic_pollux_1613","brand_mythlogic","HAS_V_BRAND"
"laptop_obsidian_pc_shadow","brand_obsidian_pc","HAS_V_BRAND"
"laptop_refurbished_thinkpad_t480","brand_lenovo","HAS_V_BRAND"
"laptop_open_box_xps_13","brand_dell","HAS_V_BRAND"
"laptop_certified_pre_owned_macbook_air","brand_apple","HAS_V_BRAND"
"laptop_factory_outlet_elitebook","brand_hp","HAS_V_BRAND"
"laptop_scratch_and_dent_zenbook","brand_asus","HAS_V_BRAND"
"laptop_framework_laptop_13","brand_framework","HAS_V_BRAND"
"laptop_pine64_rockpro64_laptop","brand_pine64","HAS_V_BRAND"
"laptop_librem_14","brand_purism","HAS_V_BRAND"
"laptop_starlite_mk_v","brand_star_labs","HAS_V_BRAND"
"laptop_novena_laptop","brand_bunnie_studios","HAS_V_BRAND"
"laptop_alienware_x14_r2","brand_alienware","HAS_V_BRAND"
"laptop_rog_flow_z13","brand_asus","HAS_V_BRAND"
"laptop_msi_stealth_17_studio","brand_msi","HAS_V_BRAND"
"laptop_razer_blade_15_studio","brand_razer","HAS_V_BRAND"
"laptop_origin_pc_eon15_x","brand_origin_pc","HAS_V_BRAND"
"laptop_thinkpad_x1_extreme_gen_6","brand_lenovo","HAS_V_BRAND"
"laptop_elitebook_1050_g1","brand_hp","HAS_V_BRAND"
"laptop_latitude_9440_2_in_1","brand_dell","HAS_V_BRAND"
"laptop_surface_laptop_studio","brand_microsoft","HAS_V_BRAND"
"laptop_macbook_pro_14_m3_pro","brand_apple","HAS_V_BRAND"
"laptop_zenbook_pro_15_oled_um535","brand_asus","HAS_V_BRAND"
"laptop_msi_creatorpro_x17","brand_msi","HAS_V_BRAND"
"laptop_gigabyte_aero_15_oled","brand_gigabyte","HAS_V_BRAND"
"laptop_razer_book_13_creator","brand_razer","HAS_V_BRAND"
"laptop_hp_zbook_studio_g8","brand_hp","HAS_V_BRAND"
"laptop_xps_13_plus_developer","brand_dell","HAS_V_BRAND"
"laptop_spectre_x360_16","brand_hp","HAS_V_BRAND"
"laptop_thinkpad_x1_carbon_gen_11","brand_lenovo","HAS_V_BRAND"
"laptop_macbook_air_15_m3","brand_apple","HAS_V_BRAND"
"laptop_zenbook_14_oled_ux3402","brand_asus","HAS_V_BRAND"
"laptop_ideapad_pro_5_16","brand_lenovo","HAS_V_BRAND"
"laptop_inspiron_16_7000_2_in_1","brand_dell","HAS_V_BRAND"
"laptop_pavilion_aero_13","brand_hp","HAS_V_BRAND"
"laptop_swift_5_sf514","brand_acer","HAS_V_BRAND"
"laptop_vivobook_pro_15_k6502","brand_asus","HAS_V_BRAND"
"laptop_legion_pro_7i_gen_8","brand_lenovo","HAS_V_BRAND"
"laptop_omen_17_cb2000","brand_hp","HAS_V_BRAND"
"laptop_predator_helios_16","brand_acer","HAS_V_BRAND"
"laptop_rog_strix_scar_16","brand_asus","HAS_V_BRAND"
"laptop_alienware_m15_r8","brand_dell","HAS_V_BRAND"
"laptop_thinkbook_15_g4","brand_lenovo","HAS_V_BRAND"
"laptop_probook_450_g10","brand_hp","HAS_V_BRAND"
"laptop_vostro_3520","brand_dell","HAS_V_BRAND"
"laptop_aspire_5_a515_58","brand_acer","HAS_V_BRAND"
"laptop_vivobook_15_x1504","brand_asus","HAS_V_BRAND"
"laptop_yoga_9i_2_in_1_gen_8","brand_lenovo","HAS_V_BRAND"
"laptop_spectre_x360_14","brand_hp","HAS_V_BRAND"
"laptop_xps_13_2_in_1_9315","brand_dell","HAS_V_BRAND"
"laptop_zenbook_flip_14_ux3404","brand_asus","HAS_V_BRAND"
"laptop_surface_pro_9","brand_microsoft","HAS_V_BRAND"
"laptop_precision_5680","brand_dell","HAS_V_BRAND"
"laptop_zbook_fury_16_g10","brand_hp","HAS_V_BRAND"
"laptop_thinkpad_p1_gen_6","brand_lenovo","HAS_V_BRAND"
"laptop_studiobook_pro_16_w7600","brand_asus","HAS_V_BRAND"
"laptop_ws66_11umt","brand_msi","HAS_V_BRAND"
"laptop_surface_laptop_5_13","brand_microsoft","HAS_V_BRAND"
"laptop_galaxy_book3_pro_360","brand_samsung","HAS_V_BRAND"
"laptop_matebook_14s","brand_huawei","HAS_V_BRAND"
"laptop_redmibook_pro_14","brand_xiaomi","HAS_V_BRAND"
"laptop_honor_magicbook_14","brand_honor","HAS_V_BRAND"
"laptop_conceptd_7_ezel","brand_acer","HAS_V_BRAND"
"laptop_studiobook_16_h7604","brand_asus","HAS_V_BRAND"
"laptop_creator_17_a10se","brand_msi","HAS_V_BRAND"
"laptop_macbook_pro_16_m3_max","brand_apple","HAS_V_BRAND"
"laptop_zbook_create_g9","brand_hp","HAS_V_BRAND"
"laptop_katana_17_b13v","brand_msi","HAS_V_BRAND"
"laptop_tuf_gaming_a15","brand_asus","HAS_V_BRAND"
"laptop_victus_15_fb0000","brand_hp","HAS_V_BRAND"
"laptop_nitro_5_an515_58","brand_acer","HAS_V_BRAND"
"laptop_ideapad_gaming_3_15","brand_lenovo","HAS_V_BRAND"
"laptop_thinkpad_x13_yoga_gen_4","brand_lenovo","HAS_V_BRAND"
"laptop_elitebook_x360_1040_g10","brand_hp","HAS_V_BRAND"
"laptop_latitude_7330_2_in_1","brand_dell","HAS_V_BRAND"
"laptop_surface_pro_9_for_business","brand_microsoft","HAS_V_BRAND"
"laptop_galaxy_book3_pro_360_15","brand_samsung","HAS_V_BRAND"
"laptop_aspire_3_a315_510p","brand_acer","HAS_V_BRAND"
"laptop_pavilion_15_eh3000","brand_hp","HAS_V_BRAND"
"laptop_ideapad_1_15","brand_lenovo","HAS_V_BRAND"
"laptop_inspiron_15_3000","brand_dell","HAS_V_BRAND"
"laptop_vivobook_go_15","brand_asus","HAS_V_BRAND"
"laptop_framework_laptop_diy","brand_framework","HAS_V_BRAND"
"laptop_system76_lemur_pro","brand_system76","HAS_V_BRAND"
"laptop_librem_14_v2","brand_purism","HAS_V_BRAND"
"laptop_starlite_mk_iv","brand_star_labs","HAS_V_BRAND"
"laptop_pinebook_pro_arm","brand_pine64","HAS_V_BRAND"
"laptop_strix_scar_17_se","brand_asus","HAS_V_BRAND"
"laptop_raider_ge78_hx","brand_msi","HAS_V_BRAND"
"laptop_area_51m_r2","brand_alienware","HAS_V_BRAND"
"laptop_blade_pro_17","brand_razer","HAS_V_BRAND"
"laptop_origin_eon17_x","brand_origin_pc","HAS_V_BRAND"
"laptop_creator_z17_a12u","brand_msi","HAS_V_BRAND"
"laptop_proart_studiobook_pro_17","brand_asus","HAS_V_BRAND"
"laptop_conceptd_9_pro","brand_acer","HAS_V_BRAND"
"laptop_zbook_studio_g10","brand_hp","HAS_V_BRAND"
"laptop_macbook_pro_16_studio","brand_apple","HAS_V_BRAND"
"laptop_envy_x360_15","brand_hp","HAS_V_BRAND"
"laptop_inspiron_16_plus_7620","brand_dell","HAS_V_BRAND"
"laptop_yoga_slim_7_pro_x","brand_lenovo","HAS_V_BRAND"
"laptop_swift_x_sfx14_71g","brand_acer","HAS_V_BRAND"
"laptop_vivobook_pro_14x_n7401","brand_asus","HAS_V_BRAND"
"laptop_toughbook_cf_33","brand_panasonic","HAS_V_BRAND"
"laptop_latitude_5430_rugged","brand_dell","HAS_V_BRAND"
"laptop_getac_s410_g5","brand_getac","HAS_V_BRAND"
"laptop_durabook_r11","brand_durabook","HAS_V_BRAND"
"laptop_panasonic_fz_55","brand_panasonic","HAS_V_BRAND"
"laptop_chromebook_spin_714","brand_acer","HAS_V_BRAND"
"laptop_surface_laptop_go_3","brand_microsoft","HAS_V_BRAND"
"laptop_ideapad_duet_5","brand_lenovo","HAS_V_BRAND"
"laptop_galaxy_book2_15","brand_samsung","HAS_V_BRAND"
"laptop_vivobook_flip_14","brand_asus","HAS_V_BRAND"
"laptop_ideapad_1_student_edition","brand_lenovo","HAS_V_BRAND"
"laptop_aspire_1_education","brand_acer","HAS_V_BRAND"
"laptop_pavilion_student_14","brand_hp","HAS_V_BRAND"
"laptop_inspiron_15_3000_student","brand_dell","HAS_V_BRAND"
"laptop_vivobook_e15","brand_asus","HAS_V_BRAND"
"laptop_ideapad_3_home","brand_lenovo","HAS_V_BRAND"
"laptop_aspire_3_home_office","brand_acer","HAS_V_BRAND"
"laptop_pavilion_15_home","brand_hp","HAS_V_BRAND"
"laptop_inspiron_15_home","brand_dell","HAS_V_BRAND"
"laptop_vivobook_15_basic","brand_asus","HAS_V_BRAND"
"laptop_chromebook_spin_513","brand_acer","HAS_V_BRAND"
"laptop_chromebook_pro_c425","brand_asus","HAS_V_BRAND"
"laptop_chromebook_x360_14c","brand_hp","HAS_V_BRAND"
"laptop_chromebook_3100","brand_dell","HAS_V_BRAND"
"laptop_chromebook_flip_c214","brand_asus","HAS_V_BRAND"
"laptop_thinkbook_14_basic","brand_lenovo","HAS_V_BRAND"
"laptop_probook_440_g9","brand_hp","HAS_V_BRAND"
"laptop_latitude_3420","brand_dell","HAS_V_BRAND"
"laptop_expertbook_b1400","brand_asus","HAS_V_BRAND"
"laptop_travelmate_b3","brand_acer","HAS_V_BRAND"
"laptop_nitro_5_budget","brand_acer","HAS_V_BRAND"
"laptop_tuf_gaming_f15_basic","brand_asus","HAS_V_BRAND"
"laptop_pavilion_gaming_15_basic","brand_hp","HAS_V_BRAND"
"laptop_g15_gaming_basic","brand_dell","HAS_V_BRAND"
"laptop_ideapad_gaming_3_basic","brand_lenovo","HAS_V_BRAND"
"laptop_thinkpad_t480_refurb","brand_lenovo","HAS_V_BRAND"
"laptop_elitebook_840_open_box","brand_hp","HAS_V_BRAND"
"laptop_xps_13_certified_renewed","brand_dell","HAS_V_BRAND"
"laptop_zenbook_14_open_box","brand_asus","HAS_V_BRAND"
"laptop_macbook_air_m1_refurb","brand_apple","HAS_V_BRAND"
"laptop_pavilion_x360_14","brand_hp","HAS_V_BRAND"
"laptop_ideapad_flex_5","brand_lenovo","HAS_V_BRAND"
"laptop_inspiron_14_2_in_1","brand_dell","HAS_V_BRAND"
"laptop_vivobook_flip_14","brand_asus","HAS_V_BRAND"
"laptop_spin_3_sp314","brand_acer","HAS_V_BRAND"
"laptop_ideapad_1_11","brand_lenovo","HAS_V_BRAND"
"laptop_stream_11","brand_hp","HAS_V_BRAND"
"laptop_inspiron_11_3000","brand_dell","HAS_V_BRAND"
"laptop_e210ma","brand_asus","HAS_V_BRAND"
"laptop_swift_1_sf114","brand_acer","HAS_V_BRAND"
"laptop_thinkpad_e14_gen_2","brand_lenovo","HAS_V_BRAND"
"laptop_elitebook_845_g7","brand_hp","HAS_V_BRAND"
"laptop_latitude_5410","brand_dell","HAS_V_BRAND"
"laptop_zenbook_14_um425","brand_asus","HAS_V_BRAND"
"laptop_swift_3_sf314_42","brand_acer","HAS_V_BRAND"
"laptop_aspire_5_creator","brand_acer","HAS_V_BRAND"
"laptop_ideapad_creator_5","brand_lenovo","HAS_V_BRAND"
"laptop_pavilion_creator_15","brand_hp","HAS_V_BRAND"
"laptop_inspiron_15_creator","brand_dell","HAS_V_BRAND"
"laptop_vivobook_pro_15","brand_asus","HAS_V_BRAND"
"laptop_swift_1","brand_acer","HAS_V_BRAND"
"laptop_ideapad_s340","brand_lenovo","HAS_V_BRAND"
"laptop_pavilion_13","brand_hp","HAS_V_BRAND"
"laptop_inspiron_13_5000","brand_dell","HAS_V_BRAND"
"laptop_zenbook_13","brand_asus","HAS_V_BRAND"
"laptop_ideapad_3_family","brand_lenovo","HAS_V_BRAND"
"laptop_pavilion_17","brand_hp","HAS_V_BRAND"
"laptop_inspiron_17_3000","brand_dell","HAS_V_BRAND"
"laptop_vivobook_17","brand_asus","HAS_V_BRAND"
"laptop_aspire_5_17","brand_acer","HAS_V_BRAND"
"laptop_ideapad_3_senior","brand_lenovo","HAS_V_BRAND"
"laptop_pavilion_senior_edition","brand_hp","HAS_V_BRAND"
"laptop_inspiron_15_easy","brand_dell","HAS_V_BRAND"
"laptop_vivobook_easy","brand_asus","HAS_V_BRAND"
"laptop_aspire_3_simple","brand_acer","HAS_V_BRAND"
"laptop_thinkbook_13s","brand_lenovo","HAS_V_BRAND"
"laptop_probook_635","brand_hp","HAS_V_BRAND"
"laptop_latitude_3320","brand_dell","HAS_V_BRAND"
"laptop_expertbook_b9450","brand_asus","HAS_V_BRAND"
"laptop_travelmate_p2","brand_acer","HAS_V_BRAND"
"laptop_ideapad_duet_3i","brand_lenovo","HAS_V_BRAND"
"laptop_surface_go_3","brand_microsoft","HAS_V_BRAND"
"laptop_ipad_pro_with_keyboard","brand_apple","HAS_V_BRAND"
"laptop_galaxy_book_go","brand_samsung","HAS_V_BRAND"
"laptop_pixelbook_go","brand_google","HAS_V_BRAND"
"laptop_toughbook_cf_20","brand_panasonic","HAS_V_BRAND"
"laptop_latitude_3190_education","brand_dell","HAS_V_BRAND"
"laptop_tuf_book_15","brand_asus","HAS_V_BRAND"
"laptop_probook_fortis_14","brand_hp","HAS_V_BRAND"
"laptop_chromebook_spin_511","brand_acer","HAS_V_BRAND"
"laptop_thinkbook_14_global","brand_lenovo","HAS_V_BRAND"
"laptop_pavilion_global_edition","brand_hp","HAS_V_BRAND"
"laptop_inspiron_international","brand_dell","HAS_V_BRAND"
"laptop_zenbook_global","brand_asus","HAS_V_BRAND"
"laptop_swift_global","brand_acer","HAS_V_BRAND"
"laptop_ideapad_essential","brand_lenovo","HAS_V_BRAND"
"laptop_aspire_essential","brand_acer","HAS_V_BRAND"
"laptop_pavilion_essential","brand_hp","HAS_V_BRAND"
"laptop_inspiron_essential","brand_dell","HAS_V_BRAND"
"laptop_vivobook_essential","brand_asus","HAS_V_BRAND"
"laptop_zbook_fury_17_g10","brand_hp","HAS_V_BRAND"
"laptop_precision_7780","brand_dell","HAS_V_BRAND"
"laptop_thinkpad_p17_gen_4","brand_lenovo","HAS_V_BRAND"
"laptop_zbook_studio_g10","brand_hp","HAS_V_BRAND"
"laptop_precision_5680","brand_dell","HAS_V_BRAND"
"laptop_ws66_12umt","brand_msi","HAS_V_BRAND"
"laptop_proart_studiobook_pro_16_w7600","brand_asus","HAS_V_BRAND"
"laptop_creator_z17_hx_studio","brand_msi","HAS_V_BRAND"
"laptop_zbook_power_g10","brand_hp","HAS_V_BRAND"
"laptop_thinkpad_p16_gen_2","brand_lenovo","HAS_V_BRAND"
"laptop_titan_gt77hx_13v","brand_msi","HAS_V_BRAND"
"laptop_rog_strix_scar_18","brand_asus","HAS_V_BRAND"
"laptop_alienware_area_51m_r2","brand_alienware","HAS_V_BRAND"
